acc,accuracy,allowed_responses,average_response_time,avg_rt,background,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_attente,count_blank_screen,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stimuluspresentation,count_welcome,cycles,delay_attente,description,duration,flush,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_attente,time_blank_screen,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stimuluspresentation,time_welcome,timeout,title,width
"86.0215053763","86.0215053763","NA","659","659","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","92","NA","NA","92","0","0","NA","92","0","92","NA","92","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pnât","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","567","567","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","148739","NA","NA","149310","2859","NA","NA","149810","2877","148720","NA","148738","NA","NA","New experiment","1024"
"85.1063829787","85.1063829787","NA","658","658","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","93","NA","NA","93","0","0","NA","93","0","93","NA","93","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","lutz","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","557","557","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","150203","NA","NA","150764","2859","NA","NA","151265","2877","150183","NA","150203","NA","NA","New experiment","1024"
"85.2631578947","85.2631578947","NA","657","657","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","94","NA","NA","94","0","0","NA","94","0","94","NA","94","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","rous","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","548","548","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","151660","NA","NA","152212","2859","NA","NA","152712","2877","151642","NA","151660","NA","NA","New experiment","1024"
"84.375","84.375","NA","671","671","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","95","NA","NA","95","0","0","NA","95","0","95","NA","95","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","sève","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","None","None","NA","NA","2000","2000","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","153097","NA","NA","155100","2859","NA","NA","155600","2877","153078","NA","153097","NA","NA","New experiment","1024"
"84.5360824742","84.5360824742","NA","670","670","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","96","NA","NA","96","0","0","NA","96","0","96","NA","96","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","qice","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","560","560","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","156219","NA","NA","156783","2859","NA","NA","157283","2877","156199","NA","156218","NA","NA","New experiment","1024"
"84.693877551","84.693877551","NA","673","673","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","97","NA","NA","97","0","0","NA","97","0","97","NA","97","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","oies","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","1012","1012","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","157663","NA","NA","158680","2859","NA","NA","159180","2877","157643","NA","157663","NA","NA","New experiment","1024"
"84.8484848485","84.8484848485","NA","680","680","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","98","NA","NA","98","0","0","NA","98","0","98","NA","98","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","épéche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1360","1360","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","159566","NA","NA","160930","2859","NA","NA","161430","2877","159547","NA","159566","NA","NA","New experiment","1024"
"85","85","NA","683","683","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","99","NA","NA","99","0","0","NA","99","0","99","NA","99","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","samete","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","946","946","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","161882","NA","NA","162832","2859","NA","NA","163332","2877","161863","NA","161882","NA","NA","New experiment","1024"
"85.1485148515","85.1485148515","NA","682","682","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","100","NA","NA","100","0","0","NA","100","0","100","NA","100","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","pied","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","542","542","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","163750","NA","NA","164296","2859","NA","NA","164796","2877","163729","NA","163750","NA","NA","New experiment","1024"
"85.2941176471","85.2941176471","NA","681","681","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","101","NA","NA","101","0","0","NA","101","0","101","NA","101","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","refois","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","673","673","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","165208","NA","NA","165885","2859","NA","NA","166386","2877","165188","NA","165208","NA","NA","New experiment","1024"
"85.4368932039","85.4368932039","NA","680","680","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","102","NA","NA","102","0","0","NA","102","0","102","NA","102","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","jamcer","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","570","570","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","166914","NA","NA","167488","2859","NA","NA","167988","2877","166895","NA","166914","NA","NA","New experiment","1024"
"85.5769230769","85.5769230769","NA","679","679","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","103","NA","NA","103","0","0","NA","103","0","103","NA","103","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","numéro","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","501","501","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","168394","NA","NA","168899","2859","NA","NA","169399","2877","168375","NA","168393","NA","NA","New experiment","1024"
"85.7142857143","85.7142857143","NA","677","677","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","104","NA","NA","104","0","0","NA","104","0","104","NA","104","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","hant","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","543","543","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","169798","NA","NA","170345","2859","NA","NA","170845","2877","169780","NA","169798","NA","NA","New experiment","1024"
"84.9056603774","84.9056603774","NA","677","677","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","105","NA","NA","105","0","0","NA","105","0","105","NA","105","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","vera","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","595","595","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","171237","NA","NA","171836","2859","NA","NA","172336","2877","171219","NA","171236","NA","NA","New experiment","1024"
"85.046728972","85.046728972","NA","677","677","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","106","NA","NA","106","0","0","NA","106","0","106","NA","106","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pasame","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","680","680","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","172787","NA","NA","173470","2859","NA","NA","173971","2877","172769","NA","172786","NA","NA","New experiment","1024"
"85.1851851852","85.1851851852","NA","676","676","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","107","NA","NA","107","0","0","NA","107","0","107","NA","107","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","bienla","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","603","603","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","174430","NA","NA","175040","2859","NA","NA","175540","2877","174387","NA","174430","NA","NA","New experiment","1024"
"85.3211009174","85.3211009174","NA","684","684","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","108","NA","NA","108","0","0","NA","108","0","108","NA","108","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","ters","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1514","1514","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","175938","NA","NA","177459","2859","NA","NA","177959","2877","175921","NA","175938","NA","NA","New experiment","1024"
"85.4545454545","85.4545454545","NA","687","687","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","109","NA","NA","109","0","0","NA","109","0","109","NA","109","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","falman","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1027","1027","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","178341","NA","NA","179372","2859","NA","NA","179873","2877","178324","NA","178341","NA","NA","New experiment","1024"
"85.5855855856","85.5855855856","NA","685","685","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","110","NA","NA","110","0","0","NA","110","0","110","NA","110","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","prison","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","505","505","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","180290","NA","NA","180799","2859","NA","NA","181299","2877","180270","NA","180290","NA","NA","New experiment","1024"
"85.7142857143","85.7142857143","NA","684","684","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","111","NA","NA","111","0","0","NA","111","0","111","NA","111","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","mots","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","512","512","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","181675","NA","NA","182194","2859","NA","NA","182694","2877","181656","NA","181675","NA","NA","New experiment","1024"
"84.9557522124","84.9557522124","NA","682","682","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","112","NA","NA","112","0","0","NA","112","0","112","NA","112","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","caviar","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","543","543","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","183321","NA","NA","183868","2859","NA","NA","184368","2877","183302","NA","183321","NA","NA","New experiment","1024"
"85.0877192982","85.0877192982","NA","685","685","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","113","NA","NA","113","0","0","NA","113","0","113","NA","113","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","alvant","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","938","938","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","184746","NA","NA","185689","2859","NA","NA","186189","2877","184725","NA","184746","NA","NA","New experiment","1024"
"85.2173913043","85.2173913043","NA","684","684","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","114","NA","NA","114","0","0","NA","114","0","114","NA","114","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","veuple","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","612","612","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","186577","NA","NA","187195","2859","NA","NA","187695","2877","186554","NA","186577","NA","NA","New experiment","1024"
"85.3448275862","85.3448275862","NA","683","683","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","115","NA","NA","115","0","0","NA","115","0","115","NA","115","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","taudis","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","566","566","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","188078","NA","NA","188649","2859","NA","NA","189149","2877","188059","NA","188078","NA","NA","New experiment","1024"
"85.4700854701","85.4700854701","NA","681","681","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","116","NA","NA","116","0","0","NA","116","0","116","NA","116","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","femmes","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","461","461","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","189507","NA","NA","189972","2859","NA","NA","190472","2877","189489","NA","189506","NA","NA","New experiment","1024"
"85.593220339","85.593220339","NA","681","681","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","117","NA","NA","117","0","0","NA","117","0","117","NA","117","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","apline","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","667","667","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","190863","NA","NA","191535","2859","NA","NA","192035","2877","190840","NA","190863","NA","NA","New experiment","1024"
"85.7142857143","85.7142857143","NA","681","681","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","118","NA","NA","118","0","0","NA","118","0","118","NA","118","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","asré","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","655","655","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","192420","NA","NA","193080","2859","NA","NA","193580","2877","192401","NA","192420","NA","NA","New experiment","1024"
"85.8333333333","85.8333333333","NA","679","679","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","119","NA","NA","119","0","0","NA","119","0","119","NA","119","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","bureau","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","454","454","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","194135","NA","NA","194596","2859","NA","NA","195096","2877","194115","NA","194135","NA","NA","New experiment","1024"
"85.9504132231","85.9504132231","NA","677","677","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","120","NA","NA","120","0","0","NA","120","0","120","NA","120","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","bébé","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","425","425","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","195509","NA","NA","195939","2859","NA","NA","196439","2877","195490","NA","195509","NA","NA","New experiment","1024"
"86.0655737705","86.0655737705","NA","681","681","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","121","NA","NA","121","0","0","NA","121","0","121","NA","121","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","plit","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1257","1257","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","196840","NA","NA","198102","2859","NA","NA","198602","2877","196821","NA","196840","NA","NA","New experiment","1024"
"86.1788617886","86.1788617886","NA","681","681","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","122","NA","NA","122","0","0","NA","122","0","122","NA","122","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","reviar","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","584","584","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","198958","NA","NA","199546","2859","NA","NA","200046","2877","198938","NA","198958","NA","NA","New experiment","1024"
"85.4838709677","85.4838709677","NA","679","679","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","123","NA","NA","123","0","0","NA","123","0","123","NA","123","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","gringo","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","523","523","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","200440","NA","NA","200967","2859","NA","NA","201467","2877","200419","NA","200440","NA","NA","New experiment","1024"
"85.6","85.6","NA","680","680","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","124","NA","NA","124","0","0","NA","124","0","124","NA","124","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pnes","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","799","799","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","201828","NA","NA","202631","2859","NA","NA","203131","2877","201809","NA","201828","NA","NA","New experiment","1024"
"84.9206349206","84.9206349206","NA","680","680","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","125","NA","NA","125","0","0","NA","125","0","125","NA","125","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pres","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","680","680","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","203533","NA","NA","204217","2859","NA","NA","204717","2877","203512","NA","203533","NA","NA","New experiment","1024"
"85.0393700787","85.0393700787","NA","680","680","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","126","NA","NA","126","0","0","NA","126","0","126","NA","126","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","samris","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","664","664","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","205085","NA","NA","205754","2859","NA","NA","206254","2877","205066","NA","205085","NA","NA","New experiment","1024"
"85.15625","85.15625","NA","679","679","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","127","NA","NA","127","0","0","NA","127","0","127","NA","127","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","scrors","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","515","515","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","206655","NA","NA","207174","2859","NA","NA","207674","2877","206637","NA","206655","NA","NA","New experiment","1024"
"85.2713178295","85.2713178295","NA","680","680","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","128","NA","NA","128","0","0","NA","128","0","128","NA","128","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","brai","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","765","765","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","208041","NA","NA","208811","2859","NA","NA","209311","2877","208022","NA","208041","NA","NA","New experiment","1024"
"85.3846153846","85.3846153846","NA","678","678","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","129","NA","NA","129","0","0","NA","129","0","129","NA","129","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","espèce","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","516","516","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","209881","NA","NA","210402","2859","NA","NA","210902","2877","209855","NA","209881","NA","NA","New experiment","1024"
"85.4961832061","85.4961832061","NA","678","678","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","130","NA","NA","130","0","0","NA","130","0","130","NA","130","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","glip","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","619","619","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","211284","NA","NA","211910","2859","NA","NA","212410","2877","211262","NA","211283","NA","NA","New experiment","1024"
"85.6060606061","85.6060606061","NA","676","676","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","131","NA","NA","131","0","0","NA","131","0","131","NA","131","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","cant","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","480","480","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","212787","NA","NA","213272","2859","NA","NA","213772","2877","212768","NA","212787","NA","NA","New experiment","1024"
"85.7142857143","85.7142857143","NA","676","676","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","132","NA","NA","132","0","0","NA","132","0","132","NA","132","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","cire","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","592","592","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","214211","NA","NA","214807","2859","NA","NA","215307","2877","214170","NA","214211","NA","NA","New experiment","1024"
"85.8208955224","85.8208955224","NA","675","675","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","133","NA","NA","133","0","0","NA","133","0","133","NA","133","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pavése","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","606","606","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","215682","NA","NA","216296","2859","NA","NA","216796","2877","215664","NA","215682","NA","NA","New experiment","1024"
"85.9259259259","85.9259259259","NA","674","674","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","134","NA","NA","134","0","0","NA","134","0","134","NA","134","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","chluis","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","527","527","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","217219","NA","NA","217750","2859","NA","NA","218250","2877","217203","NA","217219","NA","NA","New experiment","1024"
"86.0294117647","86.0294117647","NA","673","673","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","135","NA","NA","135","0","0","NA","135","0","135","NA","135","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","lutsel","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","524","524","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","218626","NA","NA","219155","2859","NA","NA","219655","2877","218607","NA","218626","NA","NA","New experiment","1024"
"86.1313868613","86.1313868613","NA","672","672","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","136","NA","NA","136","0","0","NA","136","0","136","NA","136","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","dasion","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","494","494","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","220030","NA","NA","220531","2859","NA","NA","221031","2877","220011","NA","220030","NA","NA","New experiment","1024"
"86.231884058","86.231884058","NA","671","671","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","137","NA","NA","137","0","0","NA","137","0","137","NA","137","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","raison","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","526","526","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","221409","NA","NA","221939","2859","NA","NA","222439","2877","221388","NA","221408","NA","NA","New experiment","1024"
"86.3309352518","86.3309352518","NA","669","669","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","138","NA","NA","138","0","0","NA","138","0","138","NA","138","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","hara","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","489","489","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","222779","NA","NA","223274","2859","NA","NA","223774","2877","222761","NA","222779","NA","NA","New experiment","1024"
"86.4285714286","86.4285714286","NA","669","669","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","139","NA","NA","139","0","0","NA","139","0","139","NA","139","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","bioche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","634","634","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","224141","NA","NA","224780","2859","NA","NA","225280","2877","224123","NA","224141","NA","NA","New experiment","1024"
"86.524822695","86.524822695","NA","668","668","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","140","NA","NA","140","0","0","NA","140","0","140","NA","140","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","esprit","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","574","574","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","225725","NA","NA","226303","2859","NA","NA","226803","2877","225707","NA","225725","NA","NA","New experiment","1024"
"86.6197183099","86.6197183099","NA","667","667","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","141","NA","NA","141","0","0","NA","141","0","141","NA","141","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pefois","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","499","499","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","227223","NA","NA","227726","2859","NA","NA","228226","2877","227203","NA","227223","NA","NA","New experiment","1024"
"86.013986014","86.013986014","NA","666","666","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","142","NA","NA","142","0","0","NA","142","0","142","NA","142","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","lacs","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","461","461","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","228626","NA","NA","229092","2859","NA","NA","229592","2877","228605","NA","228626","NA","NA","New experiment","1024"
"86.1111111111","86.1111111111","NA","667","667","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","143","NA","NA","143","0","0","NA","143","0","143","NA","143","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","sotire","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","872","872","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","229989","NA","NA","230866","2859","NA","NA","231366","2877","229969","NA","229989","NA","NA","New experiment","1024"
"86.2068965517","86.2068965517","NA","669","669","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","144","NA","NA","144","0","0","NA","144","0","144","NA","144","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","mait","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1011","1011","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","231763","NA","NA","232779","2859","NA","NA","233279","2877","231738","NA","231763","NA","NA","New experiment","1024"
"86.301369863","86.301369863","NA","669","669","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","145","NA","NA","145","0","0","NA","145","0","145","NA","145","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","thorax","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","588","588","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","233664","NA","NA","234256","2859","NA","NA","234756","2877","233644","NA","233664","NA","NA","New experiment","1024"
"86.3945578231","86.3945578231","NA","668","668","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","146","NA","NA","146","0","0","NA","146","0","146","NA","146","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","revoir","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","471","471","NA","NA","NA","NA","legacy","experiment","None","17","odd","legacy","235162","NA","NA","235638","2859","NA","NA","236138","2877","235141","NA","235162","NA","NA","New experiment","1024"
