acc,accuracy,allowed_responses,average_response_time,avg_rt,background,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_attente,count_blank_screen,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stimuluspresentation,count_welcome,cycles,delay_attente,description,duration,flush,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_attente,time_blank_screen,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stimuluspresentation,time_welcome,timeout,title,width
"100","100","NA","732","732","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","10","NA","NA","10","0","0","NA","10","0","10","NA","10","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","glip","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","717","717","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","20412","NA","NA","21133","2794","NA","NA","21633","2795","20345","NA","20412","NA","NA","New experiment","1024"
"91.6666666667","91.6666666667","NA","712","712","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","11","NA","NA","11","0","0","NA","11","0","11","NA","11","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","bioche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","492","492","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","22080","NA","NA","22575","2794","NA","NA","23075","2795","22012","NA","22080","NA","NA","New experiment","1024"
"92.3076923077","92.3076923077","NA","723","723","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","12","NA","NA","12","0","0","NA","12","0","12","NA","12","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","labuts","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","855","855","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","23506","NA","NA","24364","2794","NA","NA","24864","2795","23446","NA","23506","NA","NA","New experiment","1024"
"92.8571428571","92.8571428571","NA","712","712","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","13","NA","NA","13","0","0","NA","13","0","13","NA","13","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","abfois","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","568","568","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","25326","NA","NA","25897","2794","NA","NA","26397","2795","25263","NA","25326","NA","NA","New experiment","1024"
"93.3333333333","93.3333333333","NA","707","707","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","14","NA","NA","14","0","0","NA","14","0","14","NA","14","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","idée","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","636","636","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","26870","NA","NA","27509","2794","NA","NA","28009","2795","26802","NA","26870","NA","NA","New experiment","1024"
"87.5","87.5","NA","703","703","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","15","NA","NA","15","0","0","NA","15","0","15","NA","15","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","bridge","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","649","649","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","28437","NA","NA","29090","2794","NA","NA","29590","2795","28397","NA","28437","NA","NA","New experiment","1024"
"82.3529411765","82.3529411765","NA","694","694","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","16","NA","NA","16","0","0","NA","16","0","16","NA","16","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","qole","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","547","547","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","30039","NA","NA","30588","2794","NA","NA","31088","2795","29985","NA","30039","NA","NA","New experiment","1024"
"83.3333333333","83.3333333333","NA","693","693","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","17","NA","NA","17","0","0","NA","17","0","17","NA","17","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","lutsel","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","673","673","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","31523","NA","NA","32199","2794","NA","NA","32699","2795","31459","NA","31522","NA","NA","New experiment","1024"
"78.9473684211","78.9473684211","NA","683","683","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","18","NA","NA","18","0","0","NA","18","0","18","NA","18","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","creuvé","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","513","513","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","33150","NA","NA","33666","2794","NA","NA","34167","2795","33074","NA","33150","NA","NA","New experiment","1024"
"80","80","NA","688","688","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","19","NA","NA","19","0","0","NA","19","0","19","NA","19","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","labeur","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","776","776","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","34614","NA","NA","35393","2794","NA","NA","35893","2795","34537","NA","34614","NA","NA","New experiment","1024"
"80.9523809524","80.9523809524","NA","682","682","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","20","NA","NA","20","0","0","NA","20","0","20","NA","20","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","bateau","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","560","560","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","36344","NA","NA","36907","2794","NA","NA","37407","2795","36281","NA","36344","NA","NA","New experiment","1024"
"81.8181818182","81.8181818182","NA","679","679","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","21","NA","NA","21","0","0","NA","21","0","21","NA","21","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","sotire","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","618","618","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","37869","NA","NA","38490","2794","NA","NA","38990","2795","37808","NA","37869","NA","NA","New experiment","1024"
"82.6086956522","82.6086956522","NA","675","675","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","22","NA","NA","22","0","0","NA","22","0","22","NA","22","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","oitaté","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","597","597","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","39462","NA","NA","40062","2794","NA","NA","40563","2795","39414","NA","39462","NA","NA","New experiment","1024"
"83.3333333333","83.3333333333","NA","673","673","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","23","NA","NA","23","0","0","NA","23","0","23","NA","23","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","mège","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","630","630","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","40983","NA","NA","41616","2794","NA","NA","42116","2795","40919","NA","40983","NA","NA","New experiment","1024"
"84","84","NA","668","668","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","24","NA","NA","24","0","0","NA","24","0","24","NA","24","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","setéte","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","543","543","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","42565","NA","NA","43112","2794","NA","NA","43612","2795","42488","NA","42565","NA","NA","New experiment","1024"
"84.6153846154","84.6153846154","NA","663","663","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","25","NA","NA","25","0","0","NA","25","0","25","NA","25","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","état","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","545","545","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","44047","NA","NA","44595","2794","NA","NA","45095","2795","43986","NA","44047","NA","NA","New experiment","1024"
"85.1851851852","85.1851851852","NA","655","655","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","26","NA","NA","26","0","0","NA","26","0","26","NA","26","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","mémeme","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","434","434","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","45572","NA","NA","46009","2794","NA","NA","46509","2795","45492","NA","45572","NA","NA","New experiment","1024"
"85.7142857143","85.7142857143","NA","654","654","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","27","NA","NA","27","0","0","NA","27","0","27","NA","27","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","éferlu","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","648","648","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","46980","NA","NA","47631","2794","NA","NA","48132","2795","46928","NA","46980","NA","NA","New experiment","1024"
"82.7586206897","82.7586206897","NA","650","650","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","28","NA","NA","28","0","0","NA","28","0","28","NA","28","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","gringo","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","532","532","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","48689","NA","NA","49224","2794","NA","NA","49724","2795","48626","NA","48689","NA","NA","New experiment","1024"
"83.3333333333","83.3333333333","NA","646","646","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","29","NA","NA","29","0","0","NA","29","0","29","NA","29","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","mots","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","530","530","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","50244","NA","NA","50778","2794","NA","NA","51278","2795","50173","NA","50244","NA","NA","New experiment","1024"
"83.8709677419","83.8709677419","NA","643","643","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","30","NA","NA","30","0","0","NA","30","0","30","NA","30","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","cole","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","543","543","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","51770","NA","NA","52317","2794","NA","NA","52817","2795","51692","NA","51770","NA","NA","New experiment","1024"
"84.375","84.375","NA","647","647","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","31","NA","NA","31","0","0","NA","31","0","31","NA","31","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","sire","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","778","778","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","53287","NA","NA","54068","2794","NA","NA","54568","2795","53200","NA","53287","NA","NA","New experiment","1024"
"84.8484848485","84.8484848485","NA","648","648","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","32","NA","NA","32","0","0","NA","32","0","32","NA","32","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","phares","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","672","672","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","55048","NA","NA","55724","2794","NA","NA","56224","2795","54974","NA","55047","NA","NA","New experiment","1024"
"85.2941176471","85.2941176471","NA","647","647","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","33","NA","NA","33","0","0","NA","33","0","33","NA","33","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","jour","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","611","611","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","56692","NA","NA","57305","2794","NA","NA","57805","2795","56612","NA","56691","NA","NA","New experiment","1024"
"85.7142857143","85.7142857143","NA","644","644","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","34","NA","NA","34","0","0","NA","34","0","34","NA","34","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","fraise","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","565","565","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","58274","NA","NA","58842","2794","NA","NA","59342","2795","58193","NA","58274","NA","NA","New experiment","1024"
"83.3333333333","83.3333333333","NA","644","644","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","35","NA","NA","35","0","0","NA","35","0","35","NA","35","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","yang","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","637","637","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","59818","NA","NA","60458","2794","NA","NA","60958","2795","59735","NA","59818","NA","NA","New experiment","1024"
"83.7837837838","83.7837837838","NA","643","643","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","36","NA","NA","36","0","0","NA","36","0","36","NA","36","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","alvale","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","586","586","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","61444","NA","NA","62034","2794","NA","NA","62534","2795","61368","NA","61444","NA","NA","New experiment","1024"
"84.2105263158","84.2105263158","NA","640","640","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","37","NA","NA","37","0","0","NA","37","0","37","NA","37","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","dimiva","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","532","532","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","62944","NA","NA","63478","2794","NA","NA","63978","2795","62924","NA","62944","NA","NA","New experiment","1024"
"84.6153846154","84.6153846154","NA","636","636","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","38","NA","NA","38","0","0","NA","38","0","38","NA","38","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","esré","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","489","489","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","64425","NA","NA","64917","2794","NA","NA","65417","2795","64387","NA","64425","NA","NA","New experiment","1024"
"85","85","NA","639","639","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","39","NA","NA","39","0","0","NA","39","0","39","NA","39","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","fiques","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","758","758","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","65855","NA","NA","66616","2794","NA","NA","67116","2795","65802","NA","65854","NA","NA","New experiment","1024"
"82.9268292683","82.9268292683","NA","636","636","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","40","NA","NA","40","0","0","NA","40","0","40","NA","40","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","grue","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","545","545","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","67565","NA","NA","68113","2794","NA","NA","68613","2795","67493","NA","67564","NA","NA","New experiment","1024"
"83.3333333333","83.3333333333","NA","635","635","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","41","NA","NA","41","0","0","NA","41","0","41","NA","41","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","fleuge","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","571","571","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","69083","NA","NA","69656","2794","NA","NA","70156","2795","69011","NA","69083","NA","NA","New experiment","1024"
"81.3953488372","81.3953488372","NA","633","633","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","42","NA","NA","42","0","0","NA","42","0","42","NA","42","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","qice","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","533","533","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","70610","NA","NA","71146","2794","NA","NA","71646","2795","70543","NA","70610","NA","NA","New experiment","1024"
"81.8181818182","81.8181818182","NA","633","633","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","43","NA","NA","43","0","0","NA","43","0","43","NA","43","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","jamcer","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","671","671","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","72110","NA","NA","72786","2794","NA","NA","73286","2795","72050","NA","72110","NA","NA","New experiment","1024"
"80","80","NA","632","632","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","44","NA","NA","44","0","0","NA","44","0","44","NA","44","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","refois","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","592","592","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","73765","NA","NA","74360","2794","NA","NA","74860","2795","73709","NA","73765","NA","NA","New experiment","1024"
"80.4347826087","80.4347826087","NA","633","633","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","45","NA","NA","45","0","0","NA","45","0","45","NA","45","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","vere","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","639","639","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","75298","NA","NA","75939","2794","NA","NA","76440","2795","75252","NA","75298","NA","NA","New experiment","1024"
"80.8510638298","80.8510638298","NA","639","639","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","46","NA","NA","46","0","0","NA","46","0","46","NA","46","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","filles","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","919","919","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","76890","NA","NA","77811","2794","NA","NA","78312","2795","76838","NA","76890","NA","NA","New experiment","1024"
"81.25","81.25","NA","637","637","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","47","NA","NA","47","0","0","NA","47","0","47","NA","47","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","amge","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","540","540","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","78756","NA","NA","79298","2794","NA","NA","79798","2795","78692","NA","78756","NA","NA","New experiment","1024"
"81.6326530612","81.6326530612","NA","634","634","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","48","NA","NA","48","0","0","NA","48","0","48","NA","48","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","plit","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","532","532","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","80237","NA","NA","80772","2794","NA","NA","81272","2795","80168","NA","80237","NA","NA","New experiment","1024"
"82","82","NA","634","634","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","49","NA","NA","49","0","0","NA","49","0","49","NA","49","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","visage","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","618","618","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","81715","NA","NA","82336","2794","NA","NA","82836","2795","81652","NA","81715","NA","NA","New experiment","1024"
"82.3529411765","82.3529411765","NA","633","633","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","50","NA","NA","50","0","0","NA","50","0","50","NA","50","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","gars","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","561","561","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","83298","NA","NA","83863","2794","NA","NA","84363","2795","83235","NA","83298","NA","NA","New experiment","1024"
"82.6923076923","82.6923076923","NA","632","632","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","51","NA","NA","51","0","0","NA","51","0","51","NA","51","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","dodo","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","620","620","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","84819","NA","NA","85443","2794","NA","NA","85943","2795","84759","NA","84819","NA","NA","New experiment","1024"
"83.0188679245","83.0188679245","NA","635","635","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","52","NA","NA","52","0","0","NA","52","0","52","NA","52","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","veuple","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","790","790","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","86416","NA","NA","87209","2794","NA","NA","87710","2795","86357","NA","86416","NA","NA","New experiment","1024"
"83.3333333333","83.3333333333","NA","638","638","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","53","NA","NA","53","0","0","NA","53","0","53","NA","53","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","patron","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","803","803","NA","NA","NA","NA","legacy","experiment","None","16","even","legacy","88167","NA","NA","88974","2794","NA","NA","89475","2795","88109","NA","88166","NA","NA","New experiment","1024"
